"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene.symbol"
"ENSG00000095752",88.5112776413992,2.02322820850761,0.490621539001923,4.12380633068716,3.72662271240503e-05,0.000447315172247246,"IL11"
"ENSG00000095787",7842.66055242444,0.0203562551772113,0.215484030867984,0.0944675811716298,0.924737733728979,0.962903324040454,"WAC"
"ENSG00000095794",1360.33809013401,-0.106706983342111,0.186483804812345,-0.572205095501392,0.567183035829984,0.747163861544195,"CREM"
"ENSG00000095906",1662.62964673,-0.244589810049205,0.166263425066832,-1.47109810802279,0.141264586634515,0.316536998819394,"NUBP2"
"ENSG00000095932",223.826337792195,-0.505879274391042,0.382916626325755,-1.32112120396851,0.186460953991583,0.377689954460075,"SMIM24"
"ENSG00000095951",1110.06359445791,1.21034549083086,0.209829177040477,5.76824209055246,8.01026824668427e-09,2.23673189582978e-07,"HIVEP1"
"ENSG00000096060",1399.48681321134,-0.222545887273025,0.194323141536823,-1.14523615413481,0.252111345534283,0.4581379148806,"FKBP5"
"ENSG00000096063",4873.45007504639,0.168219081950192,0.154580471269384,1.08822984280492,0.276493653358399,0.485412749287331,"SRPK1"
"ENSG00000096070",1942.68982632499,0.479779473320284,0.285529742753485,1.68031347170199,0.0928963413083211,0.238489169328662,"BRPF3"
"ENSG00000096080",1650.46363124318,-0.378279471140769,0.207786232098353,-1.82052230949409,0.0686795019797217,0.193404560549204,"MRPS18A"
"ENSG00000096088",7.66299945444434,-3.01486115392801,1.03418049523521,-2.91521757354582,0.00355440652337569,0.0207226922237247,"PGC"
"ENSG00000096092",1089.19657349368,-0.143676728492842,0.212397881822439,-0.676450853746991,0.498754439229258,0.692438966882101,"TMEM14A"
"ENSG00000096093",461.714724077199,-0.71892683106271,0.211417742777604,-3.4005037685932,0.000672618087399878,0.00533982268701511,"EFHC1"
"ENSG00000096384",44064.1616277986,0.0927427174804522,0.22532990674738,0.411586366049613,0.680642626437727,0.826108599206253,"HSP90AB1"
"ENSG00000096401",2830.03847665042,0.0810079305488156,0.163997101401778,0.493959526457444,0.621334763542851,0.786070353309596,"CDC5L"
"ENSG00000096433",9734.33172494071,0.214388587550846,0.159202871163479,1.34663769556454,0.178096947439267,0.366939665399793,"ITPR3"
"ENSG00000096654",525.305687873892,0.282388911401134,0.246676348712419,1.1447749769085,0.252302383500735,0.458370312026725,"ZNF184"
"ENSG00000096696",18358.1123314172,1.47996022859037,0.211080332144412,7.01136014689349,2.36012334337968e-12,1.23799803285925e-10,"DSP"
"ENSG00000096717",1520.56981123066,0.380903518958773,0.152795965057209,2.49288990593538,0.012670812727767,0.0565723302577317,"SIRT1"
"ENSG00000096746",7452.87664066087,0.195685583381091,0.131596042737676,1.48701723327024,0.137010259463699,0.310374955225256,"HNRNPH3"
"ENSG00000096872",326.560765771498,-0.454593570202061,0.277363604881599,-1.63898060957247,0.101217298073342,0.253164371416631,"IFT74"
"ENSG00000096968",218.494392729682,-0.0390213228536989,0.274732479799134,-0.142033890140069,0.887053236583151,0.944207024941962,"JAK2"
"ENSG00000096996",17.3766061387397,-3.37598565756297,0.71217103792789,-4.74041413897655,2.13281821051634e-06,3.57117234906023e-05,"IL12RB1"
"ENSG00000097007",2506.73967535069,-0.316726994958102,0.183301318665234,-1.72790352663281,0.0840055219641327,0.222154761036074,"ABL1"
"ENSG00000097021",2321.61007329567,-0.545638723961954,0.167422568222327,-3.25905121248277,0.00111785486962383,0.00819480737230355,"ACOT7"
"ENSG00000097033",3858.68725764422,-0.001705753038201,0.187606126502266,-0.00909220327716962,0.992745571333315,0.99662697302803,"SH3GLB1"
"ENSG00000097046",1720.4919137384,0.00370156449808621,0.152435146345606,0.0242828808632748,0.980626968197595,0.990313134354183,"CDC7"
"ENSG00000097096",323.402808048624,0.792587625326397,0.242778874975539,3.2646482335263,0.00109600097387756,0.00805367712066975,"SYDE2"
"ENSG00000099139",85.1051753842456,1.41534460098129,0.333958886073942,4.23808037456417,2.25439068054846e-05,0.000288701934807616,"PCSK5"
"ENSG00000099194",11038.5992547522,0.413911500146409,0.201987367361361,2.0491949845849,0.0404430523130661,0.13448908280826,"SCD"
"ENSG00000099203",866.66719560881,0.211107987849235,0.150634996161457,1.40145380043666,0.161078413646484,0.344000459352489,"TMED1"
"ENSG00000099204",4467.27229579588,1.62368374594421,0.263027146483917,6.17306528109063,6.69785398741456e-10,2.36000855203607e-08,"ABLIM1"
"ENSG00000099219",3983.963505044,0.849432683461768,0.231585776951677,3.6678965981534,0.000244554040142576,0.00226829369201173,"ERMP1"
"ENSG00000099246",3430.42117829263,0.0664460012642411,0.181179429704793,0.36674141966616,0.713811907603632,0.846883562747949,"RAB18"
"ENSG00000099250",2142.01534210682,0.348092902499284,0.231425653373857,1.50412409957403,0.132549416117878,0.303731348650626,"NRP1"
"ENSG00000099251",146.459576326712,-0.222613771077769,0.272033891003321,-0.818331018450386,0.413168198927406,0.621910858040006,"HSD17B7P2"
"ENSG00000099256",120.613891856171,1.55349749027415,0.265572725312988,5.84961233667085,4.92720018822923e-09,1.44767690340552e-07,"PRTFDC1"
"ENSG00000099260",345.504311191218,1.1868152763468,0.401586796191807,2.95531448643533,0.00312350480798603,0.0186920571164852,"PALMD"
"ENSG00000099282",2547.16764886825,0.3760496829559,0.15598932946597,2.41073978741563,0.0159202023352185,0.0673070191016583,"TSPAN15"
"ENSG00000099284",1089.0153077609,0.477552958845426,0.162338941683714,2.9417030435978,0.00326412775489234,0.0193701582209602,"MACROH2A2"
"ENSG00000099290",237.371443167241,0.00510582594792067,0.214510857209518,0.0238021795928664,0.981010401479393,0.990422583137641,"WASHC2A"
"ENSG00000099308",737.134218828892,0.258694326310403,0.180274958268467,1.4349986753299,0.151287475077094,0.33103668129016,"MAST3"
"ENSG00000099326",1375.9495158136,-0.154915946242487,0.224830951361367,-0.68903300592939,0.490802497267249,0.686015172883368,"MZF1"
"ENSG00000099330",771.778168920199,-0.372314960985036,0.264531117452302,-1.40745241834231,0.159293277060949,0.341797649843398,"OCEL1"
"ENSG00000099331",4755.40358133415,0.879853477893989,0.156292244420126,5.62954023188042,1.8069062343885e-08,4.69264921207832e-07,"MYO9B"
"ENSG00000099337",278.482546008591,2.45011419067722,0.285271250079767,8.58871754511583,8.79454247959923e-18,8.59504522650937e-16,"KCNK6"
"ENSG00000099338",64.794221957617,1.0433133376118,0.297856516369612,3.5027379972347,0.00046050218304379,0.00387627608202182,"CATSPERG"
"ENSG00000099341",6344.9737352589,0.331055438935298,0.140948511931265,2.34876859925091,0.0188356084735221,0.0761079610826863,"PSMD8"
"ENSG00000099364",2413.44529743192,0.193467156675569,0.169881633902589,1.13883503608462,0.254771965557269,0.461388541075225,"FBXL19"
"ENSG00000099365",30.4147482602903,0.235490977438648,0.4670970230615,0.50415859192415,0.614149936009516,0.782177651698265,"STX1B"
"ENSG00000099377",132.961353845204,0.444675882476811,0.251928176216236,1.76508991235317,0.0775486557831433,0.210177981491708,"HSD3B7"
"ENSG00000099381",2560.72965532982,0.246930832097614,0.169450608884104,1.4572436990563,0.145049121901293,0.321832613763307,"SETD1A"
"ENSG00000099385",2108.09634762415,0.336952727351987,0.21778824994216,1.54715751396815,0.121825268050297,0.287004999039072,"BCL7C"
"ENSG00000099622",1143.57985129626,-0.498768357296486,0.19283639697052,-2.58648452850287,0.00969605232113911,0.045749841535516,"CIRBP"
"ENSG00000099624",1903.39987458364,-0.850480266942094,0.269416622590376,-3.1567475635502,0.00159539395831193,0.0109438014081619,"ATP5F1D"
"ENSG00000099625",196.855814974874,-0.748488499787171,0.295762641515134,-2.53070670437893,0.0113832990114245,0.0518715286731637,"CBARP"
"ENSG00000099783",11711.5717520798,0.369186920357164,0.2702599328452,1.36604385441266,0.171925199120915,0.358066961482148,"HNRNPM"
"ENSG00000099785",477.723354039637,-0.0319165564925725,0.220274718860044,-0.144894324041114,0.884794307903328,0.943066588999052,"MARCHF2"
"ENSG00000099795",3426.66537940005,0.289586266975354,0.153270532458108,1.88937992405359,0.0588409389989399,0.173569085984323,"NDUFB7"
"ENSG00000099797",1956.00147365476,0.28051655923058,0.170606441294483,1.64423193580588,0.100128302609933,0.251084733445488,"TECR"
"ENSG00000099800",2743.40254140393,-0.31234573215351,0.156010564755651,-2.0020806452609,0.0452760587759355,0.145229078495482,"TIMM13"
"ENSG00000099804",2570.3838797154,-0.465490901891956,0.196764801668722,-2.36572241551448,0.0179949308493921,0.0739101683128428,"CDC34"
"ENSG00000099810",1525.43849787671,0.0231803906120045,0.162100225380153,0.143000360163858,0.886289896747096,0.943827326529611,"MTAP"
"ENSG00000099812",661.636785367425,0.809443931280201,0.215264487292392,3.76022975949925,0.000169757371175761,0.0016495157641877,"MISP"
"ENSG00000099814",4173.25877502677,1.17986227024007,0.264014116533008,4.46893630436827,7.86095328459866e-06,0.000113242856122353,"CEP170B"
"ENSG00000099817",5467.63156695056,-0.269343681155622,0.139244416460627,-1.93432302710524,0.0530734237461036,0.161788605978065,"POLR2E"
"ENSG00000099821",1475.73632172992,-0.257943239828625,0.17434679145912,-1.47948372132278,0.139011078916562,0.313020025432371,"POLRMT"
"ENSG00000099822",54.9819613549637,-1.5880264573877,0.386046494986914,-4.11356268742066,3.89599178715504e-05,0.000464940048172763,"HCN2"
"ENSG00000099840",46.1823710017527,-0.301549284102707,0.340540532260981,-0.885501887545088,0.375886002028469,0.587280367830597,"IZUMO4"
"ENSG00000099849",1511.74023675455,0.0291238100984868,0.167383976260351,0.173994015133129,0.861870165722825,0.930036035856209,"RASSF7"
"ENSG00000099860",1762.47758668867,0.157357589545467,0.258578511473896,0.608548593804373,0.542823687047107,0.728756936757941,"GADD45B"
"ENSG00000099864",1988.25843070722,-0.506353606227831,0.238634639512892,-2.1218780612128,0.0338479792063848,0.118174191499743,"PALM"
"ENSG00000099866",32.6618420567201,0.00901102217564285,0.442547910770882,0.0203616873028423,0.983754846612445,0.991696507478124,"MADCAM1"
"ENSG00000099875",6164.02319009666,-0.129083188212053,0.339456256736965,-0.380264572092054,0.703749031109429,0.84048853606065,"MKNK2"
"ENSG00000099889",542.645681691302,0.652229367358762,0.201273522986014,3.24051250101129,0.00119315040454959,0.0086444049403361,"ARVCF"
"ENSG00000099899",2797.50864273387,-0.286853429942475,0.14099160666823,-2.03454259952846,0.0418969180581037,0.137647535637107,"TRMT2A"
"ENSG00000099901",2492.7346117966,0.15085013489527,0.163623830819307,0.921932545766248,0.356563761622019,0.568426553018482,"RANBP1"
"ENSG00000099904",1657.4569017268,-0.14638858144454,0.213994784382552,-0.684075464114328,0.493927514392545,0.688827639110414,"ZDHHC8"
"ENSG00000099910",674.620718849854,-0.143309342244469,0.163525216654487,-0.876374574982325,0.380826435552436,0.591695860143949,"KLHL22"
"ENSG00000099917",4426.71968630258,0.142414193946267,0.151085605958307,0.942605968602775,0.345882485782035,0.557452725157659,"MED15"
"ENSG00000099940",1960.31305677972,0.278542699604889,0.168902496580285,1.64913311078554,0.0991203676312195,0.249436643399903,"SNAP29"
"ENSG00000099942",4201.80862072822,-0.08926143558307,0.160905506262094,-0.554744443845662,0.579069472114574,0.756170255112203,"CRKL"
